time, lat [deg], lng [deg], alt [m]
2015-11-14 09:03:50,39.553966,-77.096780,25349.606400
2015-11-14 09:04:24,39.555767,-77.093588,25757.428800
2015-11-14 09:04:26,39.558444,-77.094228,23613.465600
2015-11-14 09:04:33,39.557006,-77.094249,24027.688800
2015-11-14 09:04:46,39.561049,-77.096927,23250.448800
2015-11-14 09:04:52,39.553168,-77.098093,24956.414400
2015-11-14 09:05:22,39.553966,-77.096780,25349.606400
2015-11-14 09:05:24,39.555767,-77.093588,25757.428800
2015-11-14 09:06:00,39.558444,-77.094228,23613.465600
2015-11-14 09:06:20,39.553966,-77.096780,25349.606400
2015-11-14 09:06:52,39.552911,-77.085397,26634.643200
2015-11-14 09:06:55,39.552911,-77.085397,26634.643200
2015-11-14 09:06:55,39.557006,-77.094249,24027.688800
2015-11-14 09:08:06,39.551220,-77.082635,24288.597600
2015-11-14 09:08:37,39.553168,-77.098093,24956.414400
2015-11-14 09:08:47,39.552911,-77.085397,26634.643200
2015-11-14 09:09:13,39.553966,-77.096780,25349.606400
2015-11-14 09:09:20,39.552097,-77.082740,21202.497600
2015-11-14 09:09:55,39.551220,-77.082635,24288.597600
2015-11-14 09:10:04,39.552911,-77.085397,26634.643200
2015-11-14 09:10:21,39.555767,-77.093588,25757.428800
2015-11-14 09:10:34,39.554003,-77.074844,18598.591200
2015-11-14 09:10:43,39.553168,-77.098093,24956.414400
2015-11-14 09:10:45,39.553966,-77.096780,25349.606400
2015-11-14 09:11:48,39.556497,-77.055544,16216.579200
2015-11-14 09:13:02,39.560256,-77.027286,14200.632000
2015-11-14 09:14:11,39.552911,-77.085397,26634.643200
2015-11-14 09:14:16,39.561763,-76.992875,12433.706400
2015-11-14 09:14:47,39.552911,-77.085397,26634.643200
2015-11-14 09:15:08,39.555767,-77.093588,25757.428800
2015-11-14 09:15:30,39.562508,-76.960806,10950.854400
2015-11-14 09:16:26,39.562508,-76.960806,10950.854400
2015-11-14 09:16:44,39.559332,-76.932108,9614.611200
2015-11-14 09:17:35,39.559332,-76.932108,9614.611200
2015-11-14 09:17:58,39.555509,-76.909941,8438.692800
2015-11-14 09:18:46,39.554003,-77.074844,18598.591200
2015-11-14 09:19:12,39.550663,-76.893213,7359.700800
2015-11-14 09:20:16,39.556497,-77.055544,16216.579200
2015-11-14 09:20:26,39.545828,-76.880171,6333.744000
2015-11-14 09:20:45,39.561763,-76.992875,12433.706400
2015-11-14 09:20:47,39.562508,-76.960806,10950.854400
2015-11-14 09:21:35,39.541307,-76.871035,5412.638400
2015-11-14 09:21:39,39.545828,-76.880171,6333.744000
2015-11-14 09:22:06,39.561763,-76.992875,12433.706400
2015-11-14 09:22:49,39.536503,-76.863412,4499.762400
2015-11-14 09:23:19,39.541307,-76.871035,5412.638400
2015-11-14 09:24:03,39.529567,-76.857258,3630.777600
2015-11-14 09:25:17,39.522926,-76.853069,2809.951200
2015-11-14 09:26:09,39.529567,-76.857258,3630.777600
2015-11-14 09:26:31,39.512441,-76.846170,2038.807200
2015-11-14 09:27:32,39.512441,-76.846170,2038.807200
2015-11-14 09:27:45,39.505600,-76.838494,1374.952800
2015-11-14 09:28:30,39.512441,-76.846170,2038.807200
2015-11-14 09:28:59,39.499541,-76.830797,733.958400
2015-11-14 09:29:43,39.505600,-76.838494,1374.952800
2015-11-14 09:30:46,39.536503,-76.863412,4499.762400
2015-11-14 09:30:46,39.499541,-76.830797,733.958400
2015-11-14 09:31:05,39.545828,-76.880171,6333.744000
2015-11-14 09:36:56,39.505600,-76.838494,1374.952800
