time, lat [deg], lng [deg], alt [m]
2015-04-16 07:05:14,39.657000,-77.934167,178.917600
2015-04-16 07:05:38,39.657000,-77.934167,183.794400
2015-04-16 07:04:28,39.657000,-77.934167,179.832000
2015-04-16 07:06:00,39.657000,-77.934167,178.917600
2015-04-16 07:06:04,39.657000,-77.934167,181.965600
2015-04-16 07:06:22,39.657000,-77.934167,178.917600
2015-04-16 07:06:28,39.657000,-77.934167,181.965600
2015-04-16 07:06:46,39.657000,-77.934167,178.917600
2015-04-16 07:07:19,39.657000,-77.934167,177.698400
2015-04-16 07:07:32,39.657000,-77.934167,176.784000
2015-04-16 07:07:54,39.657000,-77.934167,176.784000
2015-04-16 07:08:18,39.657000,-77.934167,177.698400
2015-04-16 07:08:40,39.657000,-77.934167,179.832000
2015-04-16 07:08:59,39.657000,-77.934167,177.698400
2015-04-16 07:09:04,39.657000,-77.934167,177.698400
2015-04-16 07:09:50,39.657000,-77.934167,177.698400
2015-04-16 07:10:12,39.657000,-77.934167,179.832000
2015-04-16 07:10:39,39.657000,-77.934167,176.784000
2015-04-16 07:10:58,39.657000,-77.934167,177.698400
2015-04-16 07:11:22,39.657000,-77.934167,175.869600
2015-04-16 07:11:44,39.657000,-77.934167,179.832000
2015-04-16 07:12:30,39.657000,-77.934167,177.698400
2015-04-16 07:13:16,39.657000,-77.934167,179.832000
2015-04-16 07:13:34,39.657000,-77.934167,178.917600
2015-04-16 07:13:40,39.657000,-77.934167,176.784000
2015-04-16 07:14:02,39.657000,-77.934167,176.784000
2015-04-16 07:14:48,39.657000,-77.934167,177.698400
2015-04-16 07:15:12,39.657000,-77.934167,176.784000
2015-04-16 07:15:34,39.657000,-77.934167,177.698400
2015-04-16 07:15:58,39.657000,-77.934167,179.832000
2015-04-16 07:16:04,39.657000,-77.934167,175.869600
2015-04-16 07:16:20,39.657000,-77.934167,177.698400
2015-04-16 07:16:44,39.657000,-77.934167,176.784000
2015-04-16 07:17:30,39.657000,-77.934167,176.784000
2015-04-16 07:17:52,39.657000,-77.934167,179.832000
2015-04-16 07:18:10,39.657000,-77.934167,177.698400
2015-04-16 07:18:16,39.657000,-77.934167,176.784000
2015-04-16 07:18:38,39.657000,-77.934167,180.746400
2015-04-16 07:19:00,39.657000,-77.934167,174.955200
2015-04-16 07:19:24,39.657000,-77.934167,179.832000
2015-04-16 07:19:25,39.657000,-77.934167,174.955200
2015-04-16 07:19:48,39.657000,-77.934167,174.955200
2015-04-16 07:20:10,39.657000,-77.934167,174.955200
2015-04-16 07:20:34,39.657000,-77.934167,179.832000
2015-04-16 07:20:40,39.657000,-77.934167,175.869600
2015-04-16 07:20:56,39.657000,-77.934167,179.832000
2015-04-16 07:21:05,39.657000,-77.934167,176.784000
2015-04-16 07:21:20,39.657000,-77.934167,174.955200
2015-04-16 07:19:48,39.657000,-77.934167,176.784000
2015-04-16 07:21:42,39.657000,-77.934167,179.832000
2015-04-16 07:21:55,39.657000,-77.934167,176.784000
2015-04-16 07:22:06,39.657000,-77.934167,175.869600
2015-04-16 07:22:28,39.657000,-77.934167,174.955200
2015-04-16 07:22:52,39.657000,-77.934167,179.832000
2015-04-16 07:21:55,39.657000,-77.934167,0.000000
2015-04-16 07:23:14,39.657000,-77.934167,180.746400
2015-04-16 07:23:35,39.657000,-77.934167,179.832000
2015-04-16 07:24:24,39.657000,-77.934167,180.746400
2015-04-16 07:24:50,39.657000,-77.934167,180.746400
2015-04-16 07:25:10,39.656500,-77.933667,257.860800
2015-04-16 07:25:32,39.655833,-77.931667,392.887200
2015-04-16 07:25:56,39.655500,-77.930667,456.895200
2015-04-16 07:26:05,39.655333,-77.929667,533.704800
2015-04-16 07:26:18,39.653833,-77.926833,637.946400
2015-04-16 07:26:42,39.653167,-77.925000,714.756000
2015-04-16 07:26:56,39.652667,-77.924167,752.856000
2015-04-16 07:27:04,39.651333,-77.921667,842.772000
2015-04-16 07:27:28,39.649833,-77.919333,958.900800
2015-04-16 07:27:50,39.652667,-77.924167,752.856000
2015-04-16 07:27:04,39.648667,-77.917333,1070.762400
2015-04-16 07:28:11,39.648333,-77.917000,1078.687200
2015-04-16 07:28:14,39.651333,-77.921667,842.772000
2015-04-16 07:27:28,39.649833,-77.919333,958.900800
2015-04-16 07:27:50,39.644500,-77.911500,1298.752800
2015-04-16 07:29:00,39.642667,-77.908667,1436.827200
2015-04-16 07:29:22,39.642333,-77.908000,1465.783200
2015-04-16 07:29:26,39.640667,-77.905333,1603.857600
2015-04-16 07:29:46,39.644500,-77.911500,1298.752800
2015-04-16 07:29:00,39.638833,-77.902500,1771.802400
2015-04-16 07:30:08,39.642667,-77.908667,1436.827200
2015-04-16 07:29:22,39.638167,-77.901167,1835.810400
2015-04-16 07:30:16,39.636500,-77.898500,1929.688800
2015-04-16 07:30:32,39.638833,-77.902500,1771.802400
2015-04-16 07:30:08,39.638167,-77.901167,1835.810400
2015-04-16 07:30:16,39.636500,-77.898500,1929.688800
2015-04-16 07:30:32,39.632333,-77.888167,2224.735200
2015-04-16 07:31:18,39.631167,-77.884667,2310.688800
2015-04-16 07:31:31,39.630500,-77.882167,2354.580000
2015-04-16 07:31:40,39.628667,-77.875333,2459.736000
2015-04-16 07:32:04,39.627667,-77.870500,2548.737600
2015-04-16 07:32:21,39.627333,-77.869000,2572.816800
2015-04-16 07:32:26,39.625833,-77.862167,2664.561600
2015-04-16 07:32:46,39.625667,-77.860833,2672.791200
2015-04-16 07:32:50,39.624333,-77.853167,2779.776000
2015-04-16 07:33:12,39.627333,-77.869000,2572.816800
2015-04-16 07:32:26,39.623167,-77.844500,2879.750400
2015-04-16 07:33:36,39.622333,-77.836000,3011.728800
2015-04-16 07:33:58,39.621167,-77.826833,3138.525600
2015-04-16 07:34:22,39.623167,-77.844500,2879.750400
2015-04-16 07:33:36,39.620000,-77.808667,3413.760000
2015-04-16 07:35:08,39.619833,-77.805500,3483.559200
2015-04-16 07:35:16,39.619667,-77.800000,3575.608800
2015-04-16 07:35:30,39.619167,-77.795667,3649.675200
2015-04-16 07:35:41,39.619000,-77.790500,3714.597600
2015-04-16 07:35:54,39.618333,-77.785667,3806.647200
2015-04-16 07:36:06,39.620000,-77.808667,3413.760000
2015-04-16 07:35:08,39.618333,-77.781667,3874.617600
2015-04-16 07:36:16,39.617667,-77.775833,3972.458400
2015-04-16 07:36:31,39.617333,-77.772333,4014.520800
2015-04-16 07:36:40,39.617167,-77.765667,4137.660000
2015-04-16 07:36:56,39.617000,-77.763167,4173.626400
2015-04-16 07:37:02,39.616833,-77.755667,4292.498400
2015-04-16 07:37:22,39.616833,-77.753667,4309.567200
2015-04-16 07:37:26,39.616500,-77.745667,4444.593600
2015-04-16 07:37:47,39.616500,-77.744833,4452.518400
2015-04-16 07:37:48,39.616333,-77.734833,4580.534400
2015-04-16 07:38:12,39.616167,-77.725833,4710.684000
2015-04-16 07:38:34,39.616500,-77.744833,4452.518400
2015-04-16 07:37:48,39.615833,-77.716333,4823.460000
2015-04-16 07:38:58,39.615833,-77.714667,4848.453600
2015-04-16 07:39:02,39.616333,-77.734833,4580.534400
2015-04-16 07:38:12,39.615667,-77.707667,4947.513600
2015-04-16 07:39:20,39.615667,-77.704667,4980.432000
2015-04-16 07:39:27,39.615833,-77.698000,5062.423200
2015-04-16 07:39:44,39.616167,-77.725833,4710.684000
2015-04-16 07:38:34,39.616167,-77.694833,5116.677600
2015-04-16 07:39:52,39.616667,-77.688833,5184.648000
2015-04-16 07:40:06,39.617000,-77.684167,5251.399200
2015-04-16 07:40:17,39.617333,-77.678500,5304.434400
2015-04-16 07:40:30,39.615833,-77.716333,4823.460000
2015-04-16 07:38:58,39.618000,-77.673333,5375.452800
2015-04-16 07:40:42,39.618833,-77.669000,5424.525600
2015-04-16 07:40:52,39.615833,-77.698000,5062.423200
2015-04-16 07:39:44,39.619833,-77.662667,5511.393600
2015-04-16 07:41:07,39.616667,-77.688833,5184.648000
2015-04-16 07:40:06,39.620500,-77.658667,5544.616800
2015-04-16 07:41:16,39.617333,-77.678500,5304.434400
2015-04-16 07:40:30,39.622167,-77.649000,5680.557600
2015-04-16 07:41:38,39.624000,-77.638667,5808.573600
2015-04-16 07:42:02,39.626167,-77.629167,5952.439200
2015-04-16 07:42:24,39.620500,-77.658667,5544.616800
2015-04-16 07:41:16,39.628167,-77.618333,6090.513600
2015-04-16 07:42:48,39.624000,-77.638667,5808.573600
2015-04-16 07:42:02,39.626167,-77.629167,5952.439200
2015-04-16 07:42:24,39.630333,-77.608500,6239.560800
2015-04-16 07:43:10,39.632667,-77.597667,6388.608000
2015-04-16 07:43:34,39.633000,-77.596500,6408.420000
2015-04-16 07:43:37,39.635167,-77.588000,6526.377600
2015-04-16 07:43:56,39.637833,-77.577333,6682.435200
2015-04-16 07:44:20,39.638667,-77.574000,6731.508000
2015-04-16 07:44:27,39.635167,-77.588000,6526.377600
2015-04-16 07:43:56,39.640167,-77.567000,6824.472000
2015-04-16 07:44:42,39.642333,-77.555500,6981.444000
2015-04-16 07:45:06,39.644833,-77.545333,7116.470400
2015-04-16 07:45:28,39.637833,-77.577333,6682.435200
2015-04-16 07:44:20,39.647333,-77.534000,7276.490400
2015-04-16 07:45:52,39.642333,-77.555500,6981.444000
2015-04-16 07:45:06,39.650167,-77.523667,7416.393600
2015-04-16 07:46:14,39.644833,-77.545333,7116.470400
2015-04-16 07:45:28,39.652167,-77.515167,7534.351200
2015-04-16 07:46:32,39.647333,-77.534000,7276.490400
2015-04-16 07:45:52,39.652833,-77.512333,7574.280000
2015-04-16 07:46:38,39.655667,-77.502000,7723.327200
2015-04-16 07:47:00,39.650167,-77.523667,7416.393600
2015-04-16 07:46:14,39.658500,-77.490500,7889.443200
2015-04-16 07:47:24,39.661167,-77.480000,8042.452800
2015-04-16 07:47:46,39.663833,-77.468500,8205.216000
2015-04-16 07:48:10,39.658500,-77.490500,7889.443200
2015-04-16 07:47:24,39.664167,-77.467000,8224.418400
2015-04-16 07:48:13,39.666500,-77.457833,8345.424000
2015-04-16 07:48:32,39.669333,-77.445833,8491.423200
2015-04-16 07:48:56,39.672000,-77.435000,8636.203200
2015-04-16 07:49:18,39.663833,-77.468500,8205.216000
2015-04-16 07:48:10,39.666500,-77.457833,8345.424000
2015-04-16 07:48:32,39.669333,-77.445833,8491.423200
2015-04-16 07:48:56,39.677333,-77.411500,8952.280800
2015-04-16 07:50:04,39.680167,-77.399000,9119.311200
2015-04-16 07:50:28,39.683167,-77.387833,9279.331200
2015-04-16 07:50:50,39.686667,-77.374833,9434.169600
2015-04-16 07:51:14,39.680167,-77.399000,9119.311200
2015-04-16 07:50:28,39.689667,-77.363167,9594.189600
2015-04-16 07:51:36,39.692833,-77.351000,9738.360000
2015-04-16 07:51:58,39.696833,-77.336833,9902.342400
2015-04-16 07:52:22,39.700833,-77.321833,10040.112000
2015-04-16 07:52:46,39.689667,-77.363167,9594.189600
2015-04-16 07:51:36,39.704500,-77.308333,10169.347200
2015-04-16 07:53:08,39.705167,-77.305167,10207.142400
2015-04-16 07:53:13,39.696833,-77.336833,9902.342400
2015-04-16 07:52:22,39.708167,-77.293333,10318.089600
2015-04-16 07:53:32,39.716500,-77.263500,10572.292800
